number,number_suffix,directional,pre_modifier,pre_type,separator,street_name,street_type,subaddress_type,subaddress_id,floor,building,zip,postal_community,state,status,longitude,latitude,x,y
400,,NORTHWEST,,,,B,STREET,UNIT,A,1,,97526,GRANTS PASS,OR,Other,-13728881.2367,5227761.735200003,-13728881.2367,5227761.735200003
524,,NORTHWEST,,,,C,STREET,APARTMENT,A,,,97526,GRANTS PASS,OR,Other,-13729169.7424,5227761.7958,-13729169.7424,5227761.7958
514,,NORTHWEST,,,,C,STREET,,,,,97526,GRANTS PASS,OR,Other,-13729120.1972,5227733.499200001,-13729120.1972,5227733.499200001
508,,NORTHWEST,,,,C,STREET,,,,,97526,GRANTS PASS,OR,Other,-13729104.5143,5227730.003700003,-13729104.5143,5227730.003700003
506,,NORTHWEST,,,,C,STREET,,,,,97526,GRANTS PASS,OR,Other,-13729086.3552,5227718.674400002,-13729086.3552,5227718.674400002
527,,NORTHWEST,,,,C,STREET,,,,,97526,GRANTS PASS,OR,Other,-13729217.7264,5227730.170900002,-13729217.7264,5227730.170900002
525,,NORTHWEST,,,,C,STREET,APARTMENT,A,,,97526,GRANTS PASS,OR,Other,-13729202.235199999,5227716.480300002,-13729202.235199999,5227716.480300002
517,,NORTHWEST,,,,C,STREET,,,,,97526,GRANTS PASS,OR,Other,-13729153.0681,5227703.266000003,-13729153.0681,5227703.266000003
515,,NORTHWEST,,,,C,STREET,,,,,97526,GRANTS PASS,OR,Other,-13729135.114599999,5227696.170000002,-13729135.114599999,5227696.170000002
619,,NORTHWEST,,,,B,STREET,,,,,97526,GRANTS PASS,OR,Other,-13729116.6978,5227812.1382,-13729116.6978,5227812.1382
102,,,,,,LEWIS,AVENUE,,,,,97527,GRANTS PASS,OR,Other,-13729272.553399999,5225356.049000002,-13729272.553399999,5225356.049000002
125,,,,,,LEWIS,AVENUE,,,,,97527,GRANTS PASS,OR,Other,-13729372.2438,5225310.387400001,-13729372.2438,5225310.387400001
129,,,,,,LEWIS,AVENUE,,,,,97527,GRANTS PASS,OR,Other,-13729404.1614,5225299.7861,-13729404.1614,5225299.7861
120,,,,,,LEWIS,AVENUE,,,,,97527,GRANTS PASS,OR,Other,-13729352.8429,5225357.405000001,-13729352.8429,5225357.405000001
128,,WEST,,,,PARK,STREET,,,,,97527,GRANTS PASS,OR,Other,-13729378.463100001,5225240.167199999,-13729378.463100001,5225240.167199999
1226,,SOUTHWEST,,,,5TH,STREET,,,,,97526,GRANTS PASS,OR,Other,-13729395.245000001,5225835.125100002,-13729395.245000001,5225835.125100002
101,,EAST,,,,PARK,STREET,,,,,97527,GRANTS PASS,OR,Other,-13729190.1229,5225281.660099998,-13729190.1229,5225281.660099998
211,,,,,,ROGUE RIVER,HIGHWAY,,,,,97527,GRANTS PASS,OR,Other,-13729163.0638,5225230.803599998,-13729163.0638,5225230.803599998
111,,EAST,,,,PARK,STREET,,,,,97527,GRANTS PASS,OR,Other,-13729089.5437,5225260.4608,-13729089.5437,5225260.4608
4808,,,,,,REDWOOD,AVENUE,,,,,97527,GRANTS PASS,OR,Other,-13739457.057599999,5222982.985299997,-13739457.057599999,5222982.985299997
104,,NORTHWEST,,,,SINCLAIR,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13730061.106800001,5231681.933799997,-13730061.106800001,5231681.933799997
100,,NORTHWEST,,,,SINCLAIR,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13730008.6149,5231661.316699997,-13730008.6149,5231661.316699997
102,,NORTHWEST,,,,SINCLAIR,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13730054.1237,5231644.645300001,-13730054.1237,5231644.645300001
103,,NORTHWEST,,,,SINCLAIR,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13729978.460099999,5231592.727499999,-13729978.460099999,5231592.727499999
105,,NORTHWEST,,,,SINCLAIR,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13730022.7203,5231591.050700001,-13730022.7203,5231591.050700001
107,,NORTHWEST,,,,SINCLAIR,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13730051.4729,5231597.486900002,-13730051.4729,5231597.486900002
120,,NORTHWEST,,,,WOODBROOK,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13729989.5486,5231522.284699999,-13729989.5486,5231522.284699999
154,,NORTHWEST,,,,WOODBROOK,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13730009.5879,5231447.566799998,-13730009.5879,5231447.566799998
151,,NORTHWEST,,,,WOODBROOK,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13729945.7983,5231380.915299997,-13729945.7983,5231380.915299997
2741,,NORTHWEST,,,,HIGHLAND,AVENUE,,,,,97526,GRANTS PASS,OR,Other,-13730069.8509,5231822.997599997,-13730069.8509,5231822.997599997
2880,,NORTHWEST,,,,VINE,STREET,,,,,97526,GRANTS PASS,OR,Other,-13729828.2785,5231656.506700002,-13729828.2785,5231656.506700002
2900,,NORTHWEST,,,,VINE,STREET,,,,,97526,GRANTS PASS,OR,Current,-13729874.260400001,5231696.942500003,-13729874.260400001,5231696.942500003
101,,NORTHWEST,,,,SINCLAIR,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13729941.010499999,5231587.925099999,-13729941.010499999,5231587.925099999
2530,,NORTHWEST,,,,HIGHLAND,AVENUE,,,,,97526,GRANTS PASS,OR,Other,-13729896.4062,5231442.971299998,-13729896.4062,5231442.971299998
2500,,NORTHWEST,,,,HIGHLAND,AVENUE,,,,,97526,GRANTS PASS,OR,Other,-13729922.728799999,5231326.165799998,-13729922.728799999,5231326.165799998
2555,,NORTHWEST,,,,HIGHLAND,AVENUE,,A,,,97526,GRANTS PASS,OR,Other,-13729835.567200001,5231518.458400004,-13729835.567200001,5231518.458400004
2187,,,,,,SHANE,WAY,,,,,97527,GRANTS PASS,OR,Other,-13733559.3805,5224131.934600003,-13733559.3805,5224131.934600003
2179,,,,,,SHANE,WAY,,,,,97527,GRANTS PASS,OR,Other,-13733541.6153,5224134.511200003,-13733541.6153,5224134.511200003
2163,,,,,,SHANE,WAY,,,,,97527,GRANTS PASS,OR,Other,-13733500.1015,5224133.771200001,-13733500.1015,5224133.771200001
2171,,,,,,SHANE,WAY,,,,,97527,GRANTS PASS,OR,Other,-13733516.513,5224131.949500002,-13733516.513,5224131.949500002
2195,,,,,,SHANE,WAY,,,,,97527,GRANTS PASS,OR,Other,-13733585.1507,5224133.647500001,-13733585.1507,5224133.647500001
2160,,,,,,NICK,WAY,,,,,97527,GRANTS PASS,OR,Other,-13733497.8335,5224073.5847999975,-13733497.8335,5224073.5847999975
2168,,,,,,NICK,WAY,,,,,97527,GRANTS PASS,OR,Other,-13733520.3663,5224072.235200003,-13733520.3663,5224072.235200003
2318,,NORTHWEST,,,,VINE,STREET,,,,,97526,GRANTS PASS,OR,Other,-13728820.688299999,5231046.486500002,-13728820.688299999,5231046.486500002
2310,,NORTHWEST,,,,HAWTHORNE,AVENUE,,,,,97526,GRANTS PASS,OR,Other,-13728929.432599999,5230975.781900004,-13728929.432599999,5230975.781900004
2145,,NORTHWEST,,,,HEIDI,LANE,,A,1,,97526,GRANTS PASS,OR,Current,-13729056.618999999,5230980.605999999,-13729056.618999999,5230980.605999999
2141,,NORTHWEST,,,,HEIDI,LANE,,A,,,97526,GRANTS PASS,OR,Current,-13729063.6053,5230956.2798999995,-13729063.6053,5230956.2798999995
2075,,NORTHWEST,,,,VINE,STREET,,,,,97526,GRANTS PASS,OR,Other,-13728341.367899999,5230665.398199998,-13728341.367899999,5230665.398199998
1619,,NORTHWEST,,,,HAWTHORNE,AVENUE,,,,,97526,GRANTS PASS,OR,Current,-13728685.2828,5229797.399899997,-13728685.2828,5229797.399899997
401,,NORTHWEST,,,,VALLEY VIEW,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13729603.367899999,5229834.4679000005,-13729603.367899999,5229834.4679000005
345,,NORTHWEST,,,,VALLEY VIEW,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13729562.215,5229903.302900001,-13729562.215,5229903.302900001
343,,NORTHWEST,,,,VALLEY VIEW,DRIVE,,,,,97526,GRANTS PASS,OR,Current,-13729519.444699999,5229799.368600003,-13729519.444699999,5229799.368600003
1815,,NORTHWEST,,,,EUNICE,AVENUE,,,,,97526,GRANTS PASS,OR,Other,-13729537.7862,5230160.398699999,-13729537.7862,5230160.398699999
1813,,NORTHWEST,,,,EUNICE,AVENUE,,,,,97526,GRANTS PASS,OR,Other,-13729537.0073,5230130.695100002,-13729537.0073,5230130.695100002
1811,,NORTHWEST,,,,EUNICE,AVENUE,,,,,97526,GRANTS PASS,OR,Other,-13729527.7958,5230096.3037,-13729527.7958,5230096.3037
1809,,NORTHWEST,,,,EUNICE,AVENUE,,,,,97526,GRANTS PASS,OR,Other,-13729540.5637,5230057.075199999,-13729540.5637,5230057.075199999
1807,,NORTHWEST,,,,EUNICE,AVENUE,,,,,97526,GRANTS PASS,OR,Other,-13729542.0822,5230028.077100001,-13729542.0822,5230028.077100001
1805,,NORTHWEST,,,,EUNICE,AVENUE,,,,,97526,GRANTS PASS,OR,Other,-13729539.5905,5229987.7217999995,-13729539.5905,5229987.7217999995
923,,NORTHWEST,,,,DONNA,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13729453.9486,5230181.7048999965,-13729453.9486,5230181.7048999965
512,,NORTHWEST,,,,BUTLER,AVENUE,,,,,97526,GRANTS PASS,OR,Other,-13729472.600200001,5230124.306900002,-13729472.600200001,5230124.306900002
517,,NORTHWEST,,,,BUTLER,AVENUE,,,,,97526,GRANTS PASS,OR,Other,-13729423.069600001,5230132.957800001,-13729423.069600001,5230132.957800001
515,,NORTHWEST,,,,BUTLER,AVENUE,,,,,97526,GRANTS PASS,OR,Other,-13729415.9912,5230096.045900002,-13729415.9912,5230096.045900002
510,,NORTHWEST,,,,BUTLER,AVENUE,,,,,97526,GRANTS PASS,OR,Other,-13729471.358199999,5230096.8847,-13729471.358199999,5230096.8847
508,,NORTHWEST,,,,BUTLER,AVENUE,,,,,97526,GRANTS PASS,OR,Other,-13729470.2863,5230066.562100001,-13729470.2863,5230066.562100001
507,,NORTHWEST,,,,BUTLER,AVENUE,,,,,97526,GRANTS PASS,OR,Other,-13729426.1085,5230058.1818,-13729426.1085,5230058.1818
506,,NORTHWEST,,,,BUTLER,AVENUE,,,,,97526,GRANTS PASS,OR,Other,-13729473.1965,5230031.873599999,-13729473.1965,5230031.873599999
505,,NORTHWEST,,,,BUTLER,AVENUE,,,,,97526,GRANTS PASS,OR,Other,-13729425.9111,5230032.196900003,-13729425.9111,5230032.196900003
504,,NORTHWEST,,,,BUTLER,AVENUE,,,,,97526,GRANTS PASS,OR,Other,-13729473.7577,5229993.641900003,-13729473.7577,5229993.641900003
931,,NORTHWEST,,,,DONNA,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13729531.4146,5230189.091600001,-13729531.4146,5230189.091600001
929,,NORTHWEST,,,,DONNA,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13729485.182799999,5230169.792599998,-13729485.182799999,5230169.792599998
917,,NORTHWEST,,,,DONNA,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13729427.2665,5230180.620200001,-13729427.2665,5230180.620200001
911,,NORTHWEST,,,,DONNA,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13729395.643,5230181.666000001,-13729395.643,5230181.666000001
905,,NORTHWEST,,,,DONNA,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13729366.9815,5230181.6010000035,-13729366.9815,5230181.6010000035
1493,,,,,,FRUITDALE,DRIVE,,,,,97527,GRANTS PASS,OR,Other,-13726718.311700001,5223866.083499998,-13726718.311700001,5223866.083499998
1497,,,,,,FRUITDALE,DRIVE,,,,,97527,GRANTS PASS,OR,Other,-13726691.9621,5223859.644500002,-13726691.9621,5223859.644500002
122,,,,,,SARADAN,LANE,,,,,97527,GRANTS PASS,OR,Other,-13726221.756099999,5223285.6071000025,-13726221.756099999,5223285.6071000025
118,,,,,,SWARTHOUT,DRIVE,,,,,97527,GRANTS PASS,OR,Other,-13726745.255800001,5223067.148599997,-13726745.255800001,5223067.148599997
2220,,,,,,CLOVERLAWN,DRIVE,,,,,97527,GRANTS PASS,OR,Other,-13726864.450199999,5222871.902999997,-13726864.450199999,5222871.902999997
132,,,,,,SARADAN,LANE,,,,,97527,GRANTS PASS,OR,Other,-13726275.953,5223275.178199999,-13726275.953,5223275.178199999
597,,,,,,AURORA,AVENUE,,,,,97526,GRANTS PASS,OR,Other,-13724685.046500001,5226178.0176,-13724685.046500001,5226178.0176
1137,,SOUTHEAST,,,,GLADIOLA,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13725148.8388,5225237.968599997,-13725148.8388,5225237.968599997
760,,NORTHEAST,,,,11TH,STREET,,,,,97526,GRANTS PASS,OR,Other,-13726976.684700001,5227834.382399999,-13726976.684700001,5227834.382399999
833,,NORTHEAST,,,,10TH,STREET,,,,,97526,GRANTS PASS,OR,Other,-13727038.007399999,5227840.086000003,-13727038.007399999,5227840.086000003
832,,NORTHEAST,,,,10TH,STREET,,,,,97526,GRANTS PASS,OR,Other,-13727122.326200001,5227813.499200001,-13727122.326200001,5227813.499200001
831,,NORTHEAST,,,,10TH,STREET,,,,,97526,GRANTS PASS,OR,Other,-13727052.2242,5227801.051899999,-13727052.2242,5227801.051899999
824,,NORTHEAST,,,,10TH,STREET,,,,,97526,GRANTS PASS,OR,Other,-13727113.5954,5227778.295699999,-13727113.5954,5227778.295699999
825,,NORTHEAST,,,,10TH,STREET,,,,,97526,GRANTS PASS,OR,Other,-13727053.8085,5227770.976800002,-13727053.8085,5227770.976800002
831,,NORTHEAST,,,,MAPLE,STREET,,,,,97526,GRANTS PASS,OR,Other,-13727183.0463,5227839.190300003,-13727183.0463,5227839.190300003
838,,NORTHEAST,,,,10TH,STREET,,,,,97526,GRANTS PASS,OR,Current,-13727121.077,5227838.624200001,-13727121.077,5227838.624200001
845,,NORTHEAST,,,,10TH,STREET,,,,,97526,GRANTS PASS,OR,Other,-13727034.247499999,5227882.029799998,-13727034.247499999,5227882.029799998
550,,NORTHEAST,,,,E,STREET,,,,,97526,GRANTS PASS,OR,Other,-13727802.8182,5227049.385700002,-13727802.8182,5227049.385700002
598,,NORTHEAST,,,,F,STREET,,,,,97526,GRANTS PASS,OR,Other,-13727620.7992,5226930.7321000025,-13727620.7992,5226930.7321000025
1601,,NORTHEAST,,,,7TH,STREET,,,,,97526,GRANTS PASS,OR,Other,-13727932.5075,5229549.567199998,-13727932.5075,5229549.567199998
213,,NORTHWEST,,,,A,STREET,,,,,97526,GRANTS PASS,OR,Other,-13728641.384399999,5227719.114399999,-13728641.384399999,5227719.114399999
612,,NORTHWEST,,,,5TH,STREET,,,,,97526,GRANTS PASS,OR,Other,-13728585.9099,5227698.472400002,-13728585.9099,5227698.472400002
202,,,,,,REDWOOD,HIGHWAY,SUITE,A,,,97527,GRANTS PASS,OR,Current,-13729267.0703,5225159.271300003,-13729267.0703,5225159.271300003
160,,,,,,REDWOOD,HIGHWAY,,,,,97527,GRANTS PASS,OR,Other,-13729281.8479,5225244.256499998,-13729281.8479,5225244.256499998
726,,NORTHEAST,,,,7TH,STREET,,,,,97526,GRANTS PASS,OR,Current,-13728306.4819,5227748.883500002,-13728306.4819,5227748.883500002
714,,NORTHWEST,,,,5TH,STREET,,,,,97526,GRANTS PASS,OR,Current,-13728561.0912,5227807.624200001,-13728561.0912,5227807.624200001
717,,NORTHWEST,,,,5TH,STREET,,,,,97526,GRANTS PASS,OR,Other,-13728497.1598,5227787.1809,-13728497.1598,5227787.1809
711,,NORTHWEST,,,,5TH,STREET,,,,,97526,GRANTS PASS,OR,Other,-13728497.626899999,5227738.583300002,-13728497.626899999,5227738.583300002
210,,NORTHWEST,,,,A,STREET,,,,,97526,GRANTS PASS,OR,Other,-13728602.3596,5227775.115800001,-13728602.3596,5227775.115800001
501,,,,,,SHORT,STREET,,,,,97527,GRANTS PASS,OR,Other,-13729766.645100001,5225300.192500003,-13729766.645100001,5225300.192500003
205,,,,,,LEWIS,AVENUE,,,,,97527,GRANTS PASS,OR,Other,-13729618.8574,5225306.1127,-13729618.8574,5225306.1127
276,,NORTH,,,,VALLEY,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13733324.492899999,5236710.967500001,-13733324.492899999,5236710.967500001
265,,,,,,TECH,WAY,,,,,97526,GRANTS PASS,OR,Other,-13733478.7093,5236684.373999998,-13733478.7093,5236684.373999998
118,,,,,,HOFFMAN,WAY,,,,,97526,GRANTS PASS,OR,Other,-13730622.8008,5236469.874200001,-13730622.8008,5236469.874200001
154,,,,,,HOFFMAN,WAY,,,,,97526,GRANTS PASS,OR,Other,-13730624.7176,5236395.100199997,-13730624.7176,5236395.100199997
176,,,,,,HOFFMAN,WAY,,,,,97526,GRANTS PASS,OR,Other,-13730615.3121,5236287.711199999,-13730615.3121,5236287.711199999
188,,,,,,HOFFMAN,WAY,,,,,97526,GRANTS PASS,OR,Other,-13730613.6423,5236161.490099996,-13730613.6423,5236161.490099996
1044,,,,,,SOLDIER CREEK,ROAD,,,,,97526,GRANTS PASS,OR,Other,-13730763.315299999,5236578.2465,-13730763.315299999,5236578.2465
455,,,,,,ERIC,WAY,,,,,97526,GRANTS PASS,OR,Other,-13730745.344,5236464.1603000015,-13730745.344,5236464.1603000015
1001,,,,,,SOLDIER CREEK,ROAD,,,,,97526,GRANTS PASS,OR,Other,-13730896.338,5236443.929099999,-13730896.338,5236443.929099999
411,,,,,,ERIC,WAY,,,,,97526,GRANTS PASS,OR,Other,-13730746.1379,5236373.496200003,-13730746.1379,5236373.496200003
384,,,,,,ERIC,WAY,,,,,97526,GRANTS PASS,OR,Other,-13730897.7584,5236310.004500002,-13730897.7584,5236310.004500002
367,,,,,,ERIC,WAY,,,,,97526,GRANTS PASS,OR,Other,-13730747.182799999,5236283.882600002,-13730747.182799999,5236283.882600002
336,,,,,,ERIC,WAY,,,,,97526,GRANTS PASS,OR,Other,-13730898.6094,5236176.271300003,-13730898.6094,5236176.271300003
323,,,,,,ERIC,WAY,,,,,97526,GRANTS PASS,OR,Other,-13730748.074000001,5236193.754199997,-13730748.074000001,5236193.754199997
279,,,,,,ERIC,WAY,,,,,97526,GRANTS PASS,OR,Other,-13730748.931499999,5236103.8288,-13730748.931499999,5236103.8288
250,,,,,,ERIC,WAY,,,,,97526,GRANTS PASS,OR,Other,-13730899.5111,5236038.6483,-13730899.5111,5236038.6483
245,,,,,,ERIC,WAY,,,,,97526,GRANTS PASS,OR,Other,-13730749.791000001,5236013.582000002,-13730749.791000001,5236013.582000002
321,,,,,,SHETLAND,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13731019.618099999,5237225.598499998,-13731019.618099999,5237225.598499998
303,,,,,,SHETLAND,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13731046.4716,5237144.7831000015,-13731046.4716,5237144.7831000015
277,,,,,,SHETLAND,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13731133.830699999,5237123.824299999,-13731133.830699999,5237123.824299999
1444,,,,,,SOLDIER CREEK,ROAD,,,,,97526,GRANTS PASS,OR,Other,-13730823.2078,5237131.3182,-13730823.2078,5237131.3182
740,,,,,,SOLDIER CREEK,ROAD,,,,,97526,GRANTS PASS,OR,Other,-13731120.7742,5236918.659999996,-13731120.7742,5236918.659999996
724,,,,,,ERIC,LOOP,,,,,97526,GRANTS PASS,OR,Other,-13730966.9892,5236996.107900001,-13730966.9892,5236996.107900001
746,,,,,,ERIC,LOOP,,,,,97526,GRANTS PASS,OR,Other,-13730863.8497,5237029.381099999,-13730863.8497,5237029.381099999
770,,,,,,ERIC,LOOP,,,,,97526,GRANTS PASS,OR,Other,-13730764.4055,5237030.010899998,-13730764.4055,5237030.010899998
706,,,,,,ERIC,LOOP,,,,,97526,GRANTS PASS,OR,Other,-13730913.8949,5236907.767700002,-13730913.8949,5236907.767700002
745,,,,,,ERIC,LOOP,,,,,97526,GRANTS PASS,OR,Other,-13730773.8071,5236925.5163,-13730773.8071,5236925.5163
815,,,,,,ERIC,LOOP,,,,,97526,GRANTS PASS,OR,Other,-13730673.4274,5236924.5678,-13730673.4274,5236924.5678
697,,,,,,ERIC,LOOP,,,,,97526,GRANTS PASS,OR,Other,-13730777.6821,5236859.370499998,-13730777.6821,5236859.370499998
889,,,,,,ERIC,LOOP,,,,,97526,GRANTS PASS,OR,Other,-13730671.063000001,5236858.628600001,-13730671.063000001,5236858.628600001
678,,,,,,ERIC,LOOP,,,,,97526,GRANTS PASS,OR,Other,-13730911.379999999,5236832.452299997,-13730911.379999999,5236832.452299997
896,,,,,,ERIC,LOOP,,,,,97526,GRANTS PASS,OR,Other,-13730554.5922,5236842.340099998,-13730554.5922,5236842.340099998
659,,,,,,ERIC,LOOP,,,,,97526,GRANTS PASS,OR,Other,-13730778.2793,5236793.902500004,-13730778.2793,5236793.902500004
923,,,,,,ERIC,LOOP,,,,,97526,GRANTS PASS,OR,Other,-13730671.7172,5236793.340400003,-13730671.7172,5236793.340400003
640,,,,,,ERIC,LOOP,,,,,97526,GRANTS PASS,OR,Other,-13730911.7423,5236758.5151999965,-13730911.7423,5236758.5151999965
930,,,,,,ERIC,LOOP,,,,,97526,GRANTS PASS,OR,Other,-13730555.6064,5236767.417300001,-13730555.6064,5236767.417300001
581,,,,,,ERIC,LOOP,,,,,97526,GRANTS PASS,OR,Other,-13730778.495099999,5236728.321699999,-13730778.495099999,5236728.321699999
957,,,,,,ERIC,LOOP,,,,,97526,GRANTS PASS,OR,Other,-13730672.375500001,5236727.8945999965,-13730672.375500001,5236727.8945999965
564,,,,,,ERIC,LOOP,,,,,97526,GRANTS PASS,OR,Other,-13730909.507199999,5236684.2064,-13730909.507199999,5236684.2064
978,,,,,,ERIC,LOOP,,,,,97526,GRANTS PASS,OR,Other,-13730556.4577,5236692.1679000035,-13730556.4577,5236692.1679000035
555,,,,,,ERIC,LOOP,,,,,97526,GRANTS PASS,OR,Other,-13730772.0976,5236660.350400001,-13730772.0976,5236660.350400001
991,,,,,,ERIC,LOOP,,,,,97526,GRANTS PASS,OR,Other,-13730672.711199999,5236657.886799999,-13730672.711199999,5236657.886799999
1020,,,,,,SOLDIER CREEK,ROAD,,,,,97526,GRANTS PASS,OR,Other,-13730864.384100001,5236591.175800003,-13730864.384100001,5236591.175800003
1130,,,,,,SOLDIER CREEK,ROAD,,,,,97526,GRANTS PASS,OR,Other,-13730557.4757,5236592.618500002,-13730557.4757,5236592.618500002
1084,,,,,,SOLDIER CREEK,ROAD,,,,,97526,GRANTS PASS,OR,Other,-13730673.126899999,5236576.7195999995,-13730673.126899999,5236576.7195999995
760,,,,,,SOLDIER CREEK,ROAD,,,,,97526,GRANTS PASS,OR,Other,-13731031.509399999,5236677.152500004,-13731031.509399999,5236677.152500004
990,,,,,,SOLDIER CREEK,ROAD,,,,,97526,GRANTS PASS,OR,Other,-13730930.0211,5236593.841200002,-13730930.0211,5236593.841200002
769,,,,,,SOLDIER CREEK,ROAD,,,,,97526,GRANTS PASS,OR,Other,-13730993.360100001,5236471.431699999,-13730993.360100001,5236471.431699999
1232,,,,,,SOLDIER CREEK,ROAD,,,,,97526,GRANTS PASS,OR,Other,-13730475.833999999,5236766.682899997,-13730475.833999999,5236766.682899997
1218,,,,,,SOLDIER CREEK,ROAD,,,,,97526,GRANTS PASS,OR,Other,-13730475.999,5236685.472000003,-13730475.999,5236685.472000003
1170,,,,,,SOLDIER CREEK,ROAD,,,,,97526,GRANTS PASS,OR,Other,-13730477.3411,5236587.417999998,-13730477.3411,5236587.417999998
220,,,,,,HOFFMAN,WAY,,,,,97526,GRANTS PASS,OR,Other,-13730616.785,5236031.6039,-13730616.785,5236031.6039
175,,,,,,CHACE MOUNTAIN,ROAD,,,,,97526,GRANTS PASS,OR,Other,-13724523.1821,5228755.462800004,-13724523.1821,5228755.462800004
10,,,,,,CARSON,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13724089.724,5229750.438199997,-13724089.724,5229750.438199997
1481,,WEST,,,,JONES CREEK,ROAD,,,,,97526,GRANTS PASS,OR,Other,-13724406.8024,5229699.681500003,-13724406.8024,5229699.681500003
101,,,,,,CARSON,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13724285.1384,5229615.015100002,-13724285.1384,5229615.015100002
1395,,WEST,,,,JONES CREEK,ROAD,,,,,97526,GRANTS PASS,OR,Other,-13724021.3941,5229611.952299997,-13724021.3941,5229611.952299997
700,,,,,,RANCHO VISTA,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13723013.2644,5229753.067599997,-13723013.2644,5229753.067599997
660,,,,,,RANCHO VISTA,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13723011.2764,5229685.478500001,-13723011.2764,5229685.478500001
626,,,,,,RANCHO VISTA,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13723011.805599999,5229617.704400003,-13723011.805599999,5229617.704400003
600,,,,,,RANCHO VISTA,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13723010.3321,5229549.6382,-13723010.3321,5229549.6382
210,,NORTHWEST,,,,WOODBROOK,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13730194.7166,5231436.186999999,-13730194.7166,5231436.186999999
215,,NORTHWEST,,,,WOODBROOK,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13730181.4321,5231367.156300001,-13730181.4321,5231367.156300001
195,,NORTHWEST,,,,WOODBROOK,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13730139.256900001,5231386.4274,-13730139.256900001,5231386.4274
166,,NORTHWEST,,,,WOODBROOK,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13730056.4519,5231436.240500003,-13730056.4519,5231436.240500003
175,,NORTHWEST,,,,WOODBROOK,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13730089.6257,5231383.3352999985,-13730089.6257,5231383.3352999985
150,,NORTHWEST,,,,ORCHARD,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730139.3181,5231531.412900001,-13730139.3181,5231531.412900001
151,,NORTHWEST,,,,ORCHARD,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730080.2093,5231556.350699998,-13730080.2093,5231556.350699998
125,,NORTHWEST,,,,ORCHARD,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730078.219999999,5231494.514899999,-13730078.219999999,5231494.514899999
120,,NORTHWEST,,,,ORCHARD,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730139.2322,5231481.078100003,-13730139.2322,5231481.078100003
155,,NORTHWEST,,,,WOODBROOK,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13730047.875500001,5231382.276500002,-13730047.875500001,5231382.276500002
180,,,,,,HIEGLEN,LOOP,,,,,97526,GRANTS PASS,OR,Other,-13730179.0864,5231290.365400001,-13730179.0864,5231290.365400001
120,,,,,,HIEGLEN,LOOP,,,,,97526,GRANTS PASS,OR,Other,-13730081.4725,5231274.6489999965,-13730081.4725,5231274.6489999965
106,,NORTHWEST,,,,SINCLAIR,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13730095.9404,5231645.359200001,-13730095.9404,5231645.359200001
216,,NORTHWEST,,,,SINCLAIR,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13730272.7698,5231673.7744999975,-13730272.7698,5231673.7744999975
